name,N,nnz,nnz_per_row,csr_reuse_distance,num_diags,num_diag_elems,ratio_diag,num_ell_elems,ratio_ell,zero_rows,one_rows,two_rows,three_rows,four_rows,five_rows,small_rows,small_rows_elems,mean_diff_nnz,min_nnz_row,max_nnz_row,mean_nnz_row,vr_nnz_row,sd_nnz_row
adder_dcop_66,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_11,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
fpga_trans_02,1220,7382,6.050820,94.540771,1989,1390948,188.424275,122000,16.526687,0.000000,5.409836,0.000000,5.983606,25.573771,47.868851,84.836067,60.322407,2.106645,1,50,6.050820,34.949905,5.911845
fpga_dcop_38,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_29,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
oscil_dcop_28,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_57,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
ASIC_100k,99340,940621,9.468703,89.519798,153555,9303831398,9891.158498,-1,-0.000001,0.000000,0.075498,0.000000,0.321119,0.461043,19.872156,20.729816,10.798079,5.997020,1,92258,9.468703,164126.453125,405.125244
adder_dcop_31,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_05,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_69,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_06,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_20,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
adder_dcop_21,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
mult_dcop_01,25187,193276,7.673641,62.487324,47955,626446010,3241.199166,1146864858,5933.819295,0.000000,1.469012,0.202485,7.718267,5.292413,22.340891,37.023067,20.577309,5.150202,1,22767,7.673641,20682.291016,143.813385
oscil_dcop_48,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_06,1813,11224,6.190844,75.017822,3126,3186741,283.922042,4750060,423.205631,0.000000,0.661886,1.158301,21.566463,11.196911,15.223387,49.806950,30.461512,2.822848,1,1310,6.190844,947.240051,30.777266
fpga_dcop_48,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
oscil_dcop_23,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
fpga_dcop_44,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_31,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
oscil_dcop_02,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_41,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_42,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
oscil_dcop_52,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_46,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
fpga_dcop_28,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
oscil_dcop_03,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
oscil_dcop_44,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_22,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
fpga_dcop_15,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_16,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
adder_dcop_55,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_56,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_trans_02,1814,14579,8.036935,75.101173,3321,3246116,222.656972,4843380,332.216201,0.000000,0.496141,0.110254,5.347299,14.939361,15.766262,36.659317,19.329172,4.489796,1,1335,8.036935,1133.995850,33.674854
oscil_dcop_45,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_16,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_41,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_37,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
fpga_dcop_34,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_20,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_43,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_12,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
oscil_dcop_25,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
oscil_dcop_22,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_28,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_32,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
oscil_dcop_29,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
fpga_dcop_24,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_21,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
oscil_dcop_46,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
oscil_dcop_33,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
fpga_dcop_18,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
adder_dcop_38,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_10,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
oscil_dcop_26,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
oscil_dcop_57,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
fpga_dcop_11,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
oscil_dcop_38,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
ASIC_100ks,99190,578890,5.836173,91.703262,32013,2646683336,4571.996987,40866280,70.594206,0.000000,0.150217,0.588769,7.688275,20.161306,34.162720,62.751286,47.265800,1.663733,1,206,5.836173,37.985619,6.163248
adder_dcop_18,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
adder_dcop_03,1813,11148,6.148924,74.973091,3126,3186731,285.856746,4750060,426.090779,0.000000,0.661886,1.158301,22.228352,10.976282,16.050745,51.075565,31.521349,2.783113,1,1310,6.148924,947.261780,30.777618
oscil_dcop_47,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_10,1813,11232,6.195257,75.008904,3127,3186971,283.740296,4750060,422.904202,0.000000,0.661886,1.213458,21.621622,11.086596,15.002758,49.586323,30.235043,2.822848,1,1310,6.195257,947.253540,30.777485
fpga_dcop_02,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
adder_dcop_63,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_31,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_19,1813,11245,6.202427,75.020012,3127,3186971,283.412272,4750060,422.415296,0.000000,0.661886,1.158301,21.456150,11.086596,15.223387,49.586323,30.280125,2.819536,1,1310,6.202427,947.236023,30.777199
oscil_dcop_53,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_68,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
fpga_dcop_23,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
oscil_dcop_09,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_36,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
adder_dcop_34,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
adder_dcop_40,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
adder_dcop_61,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
adder_dcop_27,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
adder_dcop_54,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
fpga_dcop_09,1220,5888,4.826230,94.191574,1601,1216210,206.557405,87840,14.918478,0.000000,6.885246,0.000000,11.311476,26.885246,50.327869,95.409836,82.880432,1.102543,1,36,4.826230,16.107563,4.013423
fpga_trans_01,1220,7382,6.050820,94.540771,1989,1390948,188.424275,122000,16.526687,0.000000,5.409836,0.000000,5.983606,25.573771,47.868851,84.836067,60.322407,2.106645,1,50,6.050820,34.949905,5.911845
adder_dcop_24,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
fpga_dcop_14,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_27,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_05,1220,5852,4.796721,94.155846,1600,1215209,207.657040,87840,15.010253,0.000000,6.885246,0.409836,12.377049,26.475410,49.262295,95.409836,82.775116,1.117309,1,36,4.796721,16.171858,4.021425
fpga_dcop_25,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_51,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
fpga_dcop_40,1220,5892,4.829508,94.195518,1601,1216210,206.417176,87840,14.908350,0.000000,6.885246,0.000000,11.147541,26.885246,50.491802,95.409836,82.892059,1.100902,1,36,4.829508,16.102144,4.012748
adder_dcop_26,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_30,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_35,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_39,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_30,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_19,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
oscil_dcop_37,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
adder_dcop_62,1813,11246,6.202979,75.013336,3127,3186971,283.387071,4750060,422.377734,0.000000,0.661886,1.158301,21.400993,11.141754,15.223387,49.586323,30.286324,2.818433,1,1310,6.202979,947.232910,30.777149
oscil_dcop_54,430,1544,3.590698,93.847153,311,101995,66.058938,11180,7.240933,0.000000,1.860465,19.302326,26.046511,39.767441,5.116279,92.093025,84.455956,0.682984,1,13,3.590698,2.097598,1.448309
